;Player_0_Champion;Player_0_Lane;Player_0_SummonerId;Player_1_Champion;Player_1_Lane;Player_1_SummonerId;Player_2_Champion;Player_2_Lane;Player_2_SummonerId;Player_3_Champion;Player_3_Lane;Player_3_SummonerId;Player_4_Champion;Player_4_Lane;Player_4_SummonerId;Player_5_Champion;Player_5_Lane;Player_5_SummonerId;Player_6_Champion;Player_6_Lane;Player_6_SummonerId;Player_7_Champion;Player_7_Lane;Player_7_SummonerId;Player_8_Champion;Player_8_Lane;Player_8_SummonerId;Player_9_Champion;Player_9_Lane;Player_9_SummonerId;Time_0_Result;Time_1_Result;_Player_T00_Ban_Champion;_Player_T01_Ban_Champion;_Player_T02_Ban_Champion;_Player_T03_Ban_Champion;_Player_T04_Ban_Champion;_Player_T10_Ban_Champion;_Player_T11_Ban_Champion;_Player_T12_Ban_Champion;_Player_T13_Ban_Champion;_Player_T14_Ban_Champion;gameId
0;40;BOTTOM;569095;120;JUNGLE;22630130;92;MIDDLE;17323904;157;MIDDLE;2244534;145;BOTTOM;1861457;89;BOTTOM;520805;81;BOTTOM;530736;98;TOP;487483;29;JUNGLE;18631039;43;MIDDLE;974599;Fail;Win;121;104;5;164;497;30;5;39;114;72;1385966874
0;497;BOTTOM;15620665;117;TOP;2151821;51;BOTTOM;487483;29;JUNGLE;18631039;136;MIDDLE;30773284;142;MIDDLE;531982;39;TOP;569095;104;JUNGLE;17663661;12;BOTTOM;29762152;81;BOTTOM;6632369;Fail;Win;121;5;105;33;69;5;145;164;498;121;1385961262
0;81;BOTTOM;476990;114;TOP;400412;28;JUNGLE;2883143;8;MIDDLE;16050132;25;BOTTOM;990248;51;BOTTOM;15890130;223;BOTTOM;32340130;24;TOP;569095;164;JUNGLE;22001193;157;MIDDLE;1560796;Fail;Win;56;5;39;497;104;7;142;104;145;121;1385938913
0;81;BOTTOM;512750;8;MIDDLE;18280215;40;BOTTOM;569095;39;TOP;1335110;102;JUNGLE;9480188;516;TOP;539250;56;JUNGLE;974599;51;BOTTOM;2850703;43;MIDDLE;4104098;25;BOTTOM;11580022;Win;Fail;104;157;136;121;145;-1;145;5;92;164;1380359755
0;45;MIDDLE;2850703;11;JUNGLE;4206946;117;BOTTOM;24800142;18;BOTTOM;4104098;164;TOP;569095;39;TOP;1335110;51;BOTTOM;512750;142;MIDDLE;18280215;120;JUNGLE;22630130;201;BOTTOM;22195228;Fail;Win;145;24;412;121;41;8;104;121;40;157;1380354084
0;497;BOTTOM;3291467;38;MIDDLE;628501;81;BOTTOM;1861457;20;JUNGLE;564264;266;TOP;30947194;114;TOP;2834848;25;MIDDLE;1404767;104;JUNGLE;1798029;145;BOTTOM;9354813;39;MIDDLE;569095;Win;Fail;8;41;164;121;91;51;28;-1;157;121;1379664167
0;142;MIDDLE;974599;25;BOTTOM;564264;157;TOP;3674871;5;JUNGLE;602339;51;BOTTOM;447057;117;JUNGLE;21190131;39;MIDDLE;569095;145;BOTTOM;628501;101;MIDDLE;4220138;59;JUNGLE;2340712;Win;Fail;121;104;91;24;154;121;164;7;81;91;1379643620
0;39;TOP;569095;9;JUNGLE;26040126;25;BOTTOM;2891839;51;BOTTOM;17663661;38;MIDDLE;31400150;59;JUNGLE;441589;43;BOTTOM;27980135;41;TOP;21852695;81;BOTTOM;628501;69;MIDDLE;974599;Win;Fail;-1;121;145;497;164;50;5;157;121;145;1379124462
0;30;MIDDLE;17074696;497;MIDDLE;24800142;51;MIDDLE;487082;98;TOP;477974;141;JUNGLE;569095;43;BOTTOM;2596351;427;JUNGLE;2640979;133;TOP;437956;245;MIDDLE;3660111;81;BOTTOM;3950358;Fail;Win;92;121;91;25;9;157;164;39;7;8;1378601260
0;40;NONE;17972381;39;NONE;569095;2;NONE;27820158;18;NONE;19310137;90;NONE;23844107;48;NONE;410321;41;NONE;18780139;81;NONE;20860131;8;NONE;31400150;432;NONE;31410132;Fail;Win;121;157;28;427;13;104;91;164;30;145;1378562041
0;103;MIDDLE;974599;56;JUNGLE;1798029;267;BOTTOM;2422975;81;BOTTOM;9834120;157;TOP;20252931;497;BOTTOM;30610309;164;TOP;569095;121;JUNGLE;1932352;145;BOTTOM;3974104;43;MIDDLE;3766192;Fail;Win;12;122;-1;51;142;72;8;40;14;412;1377769611
0;145;NONE;18270216;4;NONE;26040126;25;NONE;455517;48;NONE;662384;39;NONE;569095;117;NONE;553147;60;NONE;407179;98;NONE;1540373;134;NONE;993658;96;NONE;27512709;Win;Fail;164;17;121;104;69;5;41;142;33;103;1377595080
0;91;MIDDLE;7591541;498;BOTTOM;487483;64;JUNGLE;3660111;497;BOTTOM;29120132;41;TOP;29196028;39;TOP;569095;142;MIDDLE;1351612;81;BOTTOM;31029066;201;BOTTOM;4967463;141;JUNGLE;610635;Fail;Win;104;8;25;12;7;164;145;157;121;136;1377057016
0;4;MIDDLE;4442388;39;TOP;569095;498;BOTTOM;4157419;19;JUNGLE;564264;267;BOTTOM;2638646;81;BOTTOM;6545409;107;TOP;642037;163;MIDDLE;2101731;99;BOTTOM;850841;33;JUNGLE;15660334;Win;Fail;121;25;12;34;51;142;121;145;122;164;1377043014
0;112;MIDDLE;1560796;164;JUNGLE;569095;81;BOTTOM;15660334;117;BOTTOM;2587077;48;JUNGLE;986244;22;BOTTOM;33460137;36;TOP;4842573;25;BOTTOM;2596351;141;JUNGLE;6545409;105;MIDDLE;2627086;Fail;Win;497;51;121;104;24;157;145;122;238;121;1376184842
0;222;BOTTOM;15660334;69;MIDDLE;2854374;5;JUNGLE;407179;40;BOTTOM;9515709;164;TOP;24781944;114;TOP;569095;13;MIDDLE;17972381;29;JUNGLE;18631039;432;BOTTOM;1541085;119;BOTTOM;4125957;Win;Fail;145;39;35;104;51;157;121;145;497;81;1375756455
0;24;TOP;569095;50;MIDDLE;522434;104;JUNGLE;472258;89;BOTTOM;520805;18;BOTTOM;4104098;5;JUNGLE;27220160;497;BOTTOM;2891839;498;BOTTOM;530736;54;TOP;2834848;34;MIDDLE;18151615;Fail;Win;114;121;39;145;142;164;81;69;39;51;1375752928
0;427;JUNGLE;2640979;40;BOTTOM;24840087;18;BOTTOM;4104098;150;TOP;3264020;42;MIDDLE;14494449;3;BOTTOM;4757601;24;JUNGLE;5200602;50;MIDDLE;484597;39;JUNGLE;569095;51;BOTTOM;17663661;Fail;Win;145;157;81;104;164;121;497;91;145;28;1375724896
0;427;NONE;2640979;7;NONE;30813245;497;NONE;2596351;74;NONE;520497;145;NONE;1061122;39;NONE;569095;164;NONE;2424544;51;NONE;1351612;40;NONE;1324922;38;NONE;6011482;Win;Fail;133;33;157;8;81;81;48;240;121;238;1375699497
0;40;BOTTOM;9515709;51;BOTTOM;459360;43;MIDDLE;3546357;64;JUNGLE;30992817;164;TOP;569095;79;JUNGLE;610635;238;MIDDLE;6230125;240;TOP;1608051;25;BOTTOM;2891839;202;BOTTOM;530736;Win;Fail;104;121;145;13;23;114;104;39;23;5;1375028072
0;51;BOTTOM;530736;40;BOTTOM;1726011;76;JUNGLE;1540373;43;MIDDLE;24800142;39;TOP;569095;42;MIDDLE;418238;72;TOP;30992817;81;BOTTOM;14494449;25;BOTTOM;533497;30;TOP;17074696;Fail;Win;121;7;268;8;164;12;8;157;164;497;1374509790
0;51;BOTTOM;990588;25;BOTTOM;602145;50;MIDDLE;5663560;36;JUNGLE;411597;69;TOP;5380405;119;BOTTOM;4125957;412;BOTTOM;3250478;76;JUNGLE;1540373;43;TOP;14774831;39;MIDDLE;569095;Fail;Win;163;104;164;28;157;81;497;121;8;164;1374473313
0;24;JUNGLE;2386957;16;BOTTOM;26810871;57;TOP;984823;81;BOTTOM;3222212;8;MIDDLE;453377;114;TOP;569095;145;BOTTOM;16975364;104;JUNGLE;501031;34;MIDDLE;458565;117;BOTTOM;4451385;Fail;Win;121;164;39;12;36;157;28;7;121;164;1373912890
0;13;MIDDLE;5164916;19;JUNGLE;4571134;164;TOP;569095;81;BOTTOM;3660111;267;BOTTOM;2446190;27;TOP;991040;63;BOTTOM;4220138;142;MIDDLE;4827162;141;JUNGLE;610635;145;BOTTOM;27512709;Fail;Win;48;7;121;69;8;104;412;-1;40;5;1373145627
0;99;MIDDLE;12513406;16;BOTTOM;21230246;114;MIDDLE;973876;81;BOTTOM;27512709;39;JUNGLE;569095;202;JUNGLE;29120132;141;JUNGLE;7813501;115;MIDDLE;9735541;41;TOP;5898420;497;BOTTOM;1682998;Win;Fail;121;-1;8;12;13;28;7;-1;164;145;1373100000
0;498;BOTTOM;9670542;104;JUNGLE;2890465;13;MIDDLE;16982348;516;MIDDLE;11425082;16;BOTTOM;3414220;81;BOTTOM;2961615;63;BOTTOM;521981;39;TOP;1178367;163;JUNGLE;1100722;103;MIDDLE;26040126;Fail;Win;82;142;5;157;164;141;145;-1;-1;157;1401402110
0;106;MIDDLE;3161466;64;JUNGLE;456148;12;MIDDLE;1101087;157;MIDDLE;471595;103;MIDDLE;1335095;134;MIDDLE;3854034;164;TOP;4453680;421;JUNGLE;539975;81;BOTTOM;2961615;25;BOTTOM;1475792;Win;Fail;142;91;39;114;11;91;145;-1;82;163;1401260053
0;81;BOTTOM;5610206;114;JUNGLE;27833132;40;BOTTOM;1990976;29;TOP;17965375;43;MIDDLE;24810143;91;MIDDLE;459699;28;JUNGLE;2424544;420;TOP;1284062;8;BOTTOM;2961615;145;BOTTOM;27740439;Win;Fail;24;157;555;117;163;25;-1;164;-1;11;1401233220
0;142;MIDDLE;33990125;5;JUNGLE;21142674;201;BOTTOM;477170;266;TOP;18280212;145;BOTTOM;13392802;8;MIDDLE;2961615;24;TOP;4499324;164;JUNGLE;407179;1;BOTTOM;476160;85;BOTTOM;27800128;Win;Fail;497;39;157;163;104;-1;157;236;11;91;1401105166
0;236;BOTTOM;586882;28;JUNGLE;5197147;25;MIDDLE;2094676;68;TOP;3095617;43;BOTTOM;482358;114;TOP;2612911;81;BOTTOM;4597334;267;BOTTOM;1499415;104;JUNGLE;1183450;7;MIDDLE;2961615;Fail;Win;142;30;157;163;39;-1;157;-1;91;164;1401100764
0;24;TOP;31491013;7;MIDDLE;2961615;82;BOTTOM;3876563;121;JUNGLE;7622623;497;BOTTOM;3997279;5;JUNGLE;9631091;27;JUNGLE;3873341;62;MIDDLE;3856504;12;BOTTOM;482358;236;BOTTOM;21190134;Fail;Win;-1;91;39;9;142;157;39;164;91;44;1400861852
0;19;JUNGLE;1100839;105;MIDDLE;33990125;40;MIDDLE;808975;145;BOTTOM;5248317;24;TOP;4499324;102;JUNGLE;9480188;555;BOTTOM;6510165;81;BOTTOM;2961615;157;MIDDLE;3876563;164;TOP;477974;Win;Fail;104;163;30;497;39;91;23;142;136;-1;1400646694
0;131;JUNGLE;1346848;5;JUNGLE;19832324;41;MIDDLE;28883895;145;BOTTOM;2161086;12;BOTTOM;4967463;16;BOTTOM;1793570;164;TOP;1314581;67;BOTTOM;14850127;72;JUNGLE;20640125;142;MIDDLE;2961615;Win;Fail;25;121;39;133;48;104;-1;157;25;90;1397096714
0;41;NONE;28883895;33;NONE;490517;81;NONE;4621500;245;NONE;2427841;201;NONE;15860130;51;NONE;15890130;555;NONE;2982516;127;NONE;2961615;141;NONE;1345097;31;NONE;2361597;Fail;Win;164;11;145;7;39;91;164;25;114;-1;1397073210
0;164;TOP;2978918;104;JUNGLE;15843533;8;MIDDLE;30873616;81;BOTTOM;2961615;432;BOTTOM;488302;48;JUNGLE;1290639;45;MIDDLE;440746;117;BOTTOM;28781195;222;BOTTOM;3261460;41;TOP;28102738;Win;Fail;497;25;91;105;-1;25;142;497;27;83;1397055588
